"F0","base_word","count_trial_logger","response","response_time","speaker","stop_type","subject_nr","time_experiment","word_choice0_eng","word_choice1_eng","subj_gender","subj_age","subj_region","group","stop_response","stop_response2","word_status"
6,"pama",91,0,722,"M1","pb",12,4079,"pama","bama","M",20,"GN","E","p","asp","asp_word"
3,"paneul",92,1,921,"M1","pb",12,4079,"paneul","baneul","M",20,"GN","E","b","len","len_word"
6,"paneul",93,0,1481,"M1","pb",12,4079,"paneul","baneul","M",20,"GN","E","p","asp","len_word"
4,"baneul",94,1,1032,"M1","pb",12,4079,"paneul","baneul","M",20,"GN","E","b","len","len_word"
3,"bama",95,1,928,"M1","pb",12,4079,"pama","bama","M",20,"GN","E","b","len","asp_word"
7,"paneul",96,0,919,"M1","pb",12,4079,"paneul","baneul","M",20,"GN","E","p","asp","len_word"
6,"baneul",97,0,1631,"M1","pb",12,4079,"paneul","baneul","M",20,"GN","E","p","asp","len_word"
5,"baneul",98,1,2840,"M1","pb",12,4079,"paneul","baneul","M",20,"GN","E","b","len","len_word"
5,"bama",99,0,1591,"M1","pb",12,4079,"pama","bama","M",20,"GN","E","p","asp","asp_word"
7,"pama",100,0,712,"M1","pb",12,4079,"pama","bama","M",20,"GN","E","p","asp","asp_word"
5,"bama",101,0,2023,"M1","pb",12,4079,"pama","bama","M",20,"GN","E","p","asp","asp_word"
3,"baneul",102,1,707,"M1","pb",12,4079,"paneul","baneul","M",20,"GN","E","b","len","len_word"
7,"bama",103,0,617,"M1","pb",12,4079,"pama","bama","M",20,"GN","E","p","asp","asp_word"
2,"baneul",104,1,684,"M1","pb",12,4079,"paneul","baneul","M",20,"GN","E","b","len","len_word"
2,"pama",105,1,764,"M1","pb",12,4079,"pama","bama","M",20,"GN","E","b","len","asp_word"
3,"paneul",106,1,795,"M1","pb",12,4079,"paneul","baneul","M",20,"GN","E","b","len","len_word"
1,"paneul",107,1,960,"M1","pb",12,4079,"paneul","baneul","M",20,"GN","E","b","len","len_word"
6,"baneul",108,0,672,"M1","pb",12,4079,"paneul","baneul","M",20,"GN","E","p","asp","len_word"
3,"pama",109,1,1935,"M1","pb",12,4079,"pama","bama","M",20,"GN","E","b","len","asp_word"
4,"pama",110,0,2399,"M1","pb",12,4079,"pama","bama","M",20,"GN","E","p","asp","asp_word"
5,"pama",111,0,723,"M1","pb",12,4079,"pama","bama","M",20,"GN","E","p","asp","asp_word"
2,"domang",0,1,13162,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","d","len","len_word"
1,"tongmil",1,1,4014,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
7,"dongmil",2,0,1739,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
3,"domang",3,1,1844,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","d","len","len_word"
4,"domang",4,1,1669,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","d","len","len_word"
3,"tongmil",5,0,1611,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
4,"tongmil",6,0,1049,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
3,"tomang",7,0,2551,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","t","asp","len_word"
2,"tomang",8,1,4240,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","d","len","len_word"
4,"tongmil",9,0,1070,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
7,"tomang",10,0,1403,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","t","asp","len_word"
3,"domang",11,1,1441,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","d","len","len_word"
4,"tomang",12,0,2557,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","t","asp","len_word"
6,"tomang",13,0,1342,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","t","asp","len_word"
3,"tomang",14,1,2006,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","d","len","len_word"
2,"dongmil",15,1,1887,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
2,"tomang",16,0,4245,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","t","asp","len_word"
1,"dongmil",17,1,1174,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
3,"dongmil",18,1,1267,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
1,"tomang",19,1,6098,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","d","len","len_word"
4,"domang",20,0,1627,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","t","asp","len_word"
6,"dongmil",21,0,1311,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
6,"tomang",22,0,991,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","t","asp","len_word"
3,"tongmil",23,0,2390,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
2,"domang",24,1,791,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","d","len","len_word"
7,"domang",25,0,1855,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","t","asp","len_word"
2,"dongmil",26,1,1132,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
1,"tomang",27,1,2396,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","d","len","len_word"
1,"domang",28,1,890,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","d","len","len_word"
7,"domang",29,0,1001,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","t","asp","len_word"
1,"dongmil",30,1,1182,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
6,"domang",31,0,1480,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","t","asp","len_word"
5,"dongmil",32,0,1453,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
6,"tongmil",33,0,764,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
7,"tomang",34,0,1646,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","t","asp","len_word"
5,"domang",35,1,3499,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","d","len","len_word"
5,"dongmil",36,0,1717,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
1,"domang",37,1,857,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","d","len","len_word"
4,"dongmil",38,1,1783,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
3,"dongmil",39,1,3957,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
7,"tongmil",40,0,1004,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
7,"tongmil",41,0,1495,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
6,"dongmil",42,0,1776,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
4,"dongmil",43,1,2528,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
6,"tongmil",44,0,924,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
2,"tongmil",45,1,1079,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
6,"domang",46,0,1977,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","t","asp","len_word"
5,"tongmil",47,0,4630,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
4,"tomang",48,0,5810,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","t","asp","len_word"
2,"tongmil",49,1,3923,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
7,"dongmil",50,0,970,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
1,"tongmil",51,1,1000,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
5,"tomang",52,0,846,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","t","asp","len_word"
5,"domang",53,0,3582,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","t","asp","len_word"
5,"tongmil",54,0,1093,"F1","td",13,7602,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
5,"tomang",55,0,889,"F1","td",13,7602,"tomang","domang","M",20,"SE","E","t","asp","len_word"
1,"paneul",56,1,1359,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","b","len","len_word"
2,"baneul",57,1,1021,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","b","len","len_word"
4,"bama",58,0,2495,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
5,"paneul",59,0,1283,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
3,"paneul",60,1,1195,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","b","len","len_word"
2,"baneul",61,1,1481,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","b","len","len_word"
6,"paneul",62,0,2310,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
5,"paneul",63,0,1446,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
6,"baneul",64,0,1698,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
4,"paneul",65,0,2112,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
6,"pama",66,0,1041,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
3,"pama",67,0,3283,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
7,"baneul",68,0,1069,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
2,"bama",69,1,985,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","b","len","asp_word"
7,"baneul",70,0,1038,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
6,"bama",71,0,1370,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
7,"pama",72,0,730,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
2,"paneul",73,1,2079,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","b","len","len_word"
7,"paneul",74,0,1198,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
1,"baneul",75,1,878,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","b","len","len_word"
4,"bama",76,0,2358,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
5,"baneul",77,0,1791,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
5,"bama",78,0,865,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
3,"baneul",79,1,796,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","b","len","len_word"
5,"baneul",80,1,767,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","b","len","len_word"
6,"pama",81,0,922,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
3,"bama",82,1,5983,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","b","len","asp_word"
4,"baneul",83,1,954,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","b","len","len_word"
1,"pama",84,0,1600,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
1,"pama",85,0,869,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
4,"paneul",86,0,900,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
6,"baneul",87,0,737,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
5,"bama",88,0,769,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
1,"bama",89,1,1050,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","b","len","asp_word"
7,"bama",90,0,1064,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
4,"baneul",91,0,1749,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
7,"paneul",92,0,789,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
2,"paneul",93,1,782,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","b","len","len_word"
3,"bama",94,1,1442,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","b","len","asp_word"
6,"bama",95,0,1023,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
6,"paneul",96,0,1230,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
3,"pama",97,0,1600,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
4,"pama",98,0,1203,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
2,"pama",99,0,2060,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
5,"pama",100,0,866,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
7,"pama",101,0,865,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
5,"pama",102,0,894,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
1,"bama",103,1,794,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","b","len","asp_word"
7,"bama",104,0,903,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
1,"baneul",105,1,817,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","b","len","len_word"
1,"paneul",106,1,737,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","b","len","len_word"
3,"paneul",107,0,1095,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
4,"pama",108,0,846,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
2,"bama",109,1,1236,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","b","len","asp_word"
3,"baneul",110,1,839,"M1","pb",13,7602,"paneul","baneul","M",20,"SE","E","b","len","len_word"
2,"pama",111,0,1153,"M1","pb",13,7602,"pama","bama","M",20,"SE","E","p","asp","asp_word"
7,"domang",0,0,3299,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","t","asp","len_word"
4,"tongmil",1,1,1836,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
1,"tongmil",2,1,2213,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
4,"domang",3,1,1474,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","d","len","len_word"
6,"tomang",4,0,1356,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","t","asp","len_word"
7,"tongmil",5,0,1031,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","t","asp","asp_word"
2,"tomang",6,1,2926,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","d","len","len_word"
5,"domang",7,1,957,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","d","len","len_word"
5,"dongmil",8,1,1288,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
4,"tomang",9,1,4041,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","d","len","len_word"
2,"domang",10,1,936,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","d","len","len_word"
4,"tongmil",11,0,1592,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","t","asp","asp_word"
1,"tomang",12,1,1048,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","d","len","len_word"
4,"dongmil",13,1,994,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
7,"dongmil",14,0,1265,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","t","asp","asp_word"
5,"tongmil",15,0,991,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","t","asp","asp_word"
6,"tongmil",16,0,824,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","t","asp","asp_word"
5,"tomang",17,0,1663,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","t","asp","len_word"
7,"domang",18,0,1263,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","t","asp","len_word"
1,"domang",19,1,1415,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","d","len","len_word"
4,"tomang",20,0,3701,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","t","asp","len_word"
1,"dongmil",21,1,1088,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
2,"dongmil",22,1,988,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
2,"tongmil",23,1,1049,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
3,"domang",24,1,1649,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","d","len","len_word"
6,"domang",25,0,996,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","t","asp","len_word"
7,"tongmil",26,0,939,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","t","asp","asp_word"
3,"tomang",27,1,6466,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","d","len","len_word"
3,"dongmil",28,1,941,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
6,"domang",29,0,1308,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","t","asp","len_word"
2,"domang",30,1,849,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","d","len","len_word"
6,"tomang",31,0,895,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","t","asp","len_word"
1,"domang",32,1,795,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","d","len","len_word"
7,"dongmil",33,0,968,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","t","asp","asp_word"
2,"dongmil",34,1,1229,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
7,"tomang",35,0,1057,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","t","asp","len_word"
1,"tongmil",36,1,1196,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
3,"domang",37,1,1110,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","d","len","len_word"
5,"dongmil",38,1,1091,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
7,"tomang",39,0,1021,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","t","asp","len_word"
4,"domang",40,1,844,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","d","len","len_word"
5,"tongmil",41,0,833,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","t","asp","asp_word"
3,"tomang",42,1,1347,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","d","len","len_word"
3,"dongmil",43,1,896,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
2,"tongmil",44,1,964,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
6,"tongmil",45,0,844,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","t","asp","asp_word"
4,"dongmil",46,1,832,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
3,"tongmil",47,1,3095,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
6,"dongmil",48,0,1079,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","t","asp","asp_word"
3,"tongmil",49,1,5668,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
6,"dongmil",50,0,977,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","t","asp","asp_word"
5,"tomang",51,0,822,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","t","asp","len_word"
5,"domang",52,0,3390,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","t","asp","len_word"
1,"dongmil",53,1,881,"F1","td",14,3869,"tongmil","dongmil","F",50,"SE","E","d","len","asp_word"
1,"tomang",54,1,1041,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","d","len","len_word"
2,"tomang",55,0,1810,"F1","td",14,3869,"tomang","domang","F",50,"SE","E","t","asp","len_word"
5,"bama",56,1,2696,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","b","len","asp_word"
6,"baneul",57,1,1511,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","b","len","len_word"
1,"pama",58,1,1718,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","b","len","asp_word"
5,"bama",59,1,3535,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","b","len","asp_word"
4,"pama",60,1,811,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","b","len","asp_word"
3,"baneul",61,1,978,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","b","len","len_word"
7,"paneul",62,0,1223,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","p","asp","len_word"
7,"baneul",63,0,739,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","p","asp","len_word"
7,"bama",64,0,845,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","p","asp","asp_word"
3,"bama",65,1,1009,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","b","len","asp_word"
3,"bama",66,1,740,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","b","len","asp_word"
2,"pama",67,1,4549,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","b","len","asp_word"
1,"baneul",68,1,825,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","b","len","len_word"
3,"pama",69,0,772,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","p","asp","asp_word"
2,"bama",70,1,4242,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","b","len","asp_word"
2,"pama",71,1,1239,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","b","len","asp_word"
7,"baneul",72,0,827,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","p","asp","len_word"
1,"bama",73,1,879,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","b","len","asp_word"
3,"paneul",74,0,3036,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","p","asp","len_word"
4,"baneul",75,0,3721,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","p","asp","len_word"
5,"baneul",76,0,2306,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","p","asp","len_word"
5,"baneul",77,0,786,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","p","asp","len_word"
4,"pama",78,0,1291,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","p","asp","asp_word"
1,"paneul",79,1,839,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","b","len","len_word"
4,"paneul",80,0,1015,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","p","asp","len_word"
6,"baneul",81,0,850,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","p","asp","len_word"
5,"pama",82,0,1064,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","p","asp","asp_word"
6,"paneul",83,0,892,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","p","asp","len_word"
6,"pama",84,0,1045,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","p","asp","asp_word"
7,"pama",85,0,744,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","p","asp","asp_word"
4,"paneul",86,0,4297,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","p","asp","len_word"
2,"baneul",87,1,966,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","b","len","len_word"
1,"paneul",88,1,776,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","b","len","len_word"
3,"baneul",89,1,763,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","b","len","len_word"
5,"pama",90,0,852,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","p","asp","asp_word"
1,"bama",91,1,1574,"M1","pb",14,3869,"pama","bama","F",50,"SE","E","b","len","asp_word"
4,"baneul",92,1,891,"M1","pb",14,3869,"paneul","baneul","F",50,"SE","E","b","len","len_word"
